,STORAGE_IN,CONSTANT_HEAD_IN,WELLS_IN,HEAD_DEP_BOUNDS_IN,STREAM_LEAKAGE_IN,UZF_RECHARGE_IN,GW_ET_IN,SURFACE_LEAKAGE_IN,MNW2_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,WELLS_OUT,HEAD_DEP_BOUNDS_OUT,STREAM_LEAKAGE_OUT,UZF_RECHARGE_OUT,GW_ET_OUT,SURFACE_LEAKAGE_OUT,MNW2_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY
2054-01-01,1492810.1,0.0,190933.77,2186574.2,1662430.8,1948114.0,0.0,0.0,232389.39,7713252.5,1646864.1,0.0,0.0,2957301.5,1279823.1,0.0,651884.6,18020.121,1157305.2,7711198.0,2054.5,0.03
2054-02-01,1660879.4,0.0,190933.77,2188155.2,1609100.4,1824003.9,0.0,0.0,9428.602,7482501.5,825617.8,0.0,0.0,2959345.2,1229825.5,0.0,751286.4,15568.618,1703146.6,7484790.0,-2288.5,-0.03
2054-03-01,1891663.2,0.0,190933.77,2189410.5,1595244.5,2214188.0,0.0,0.0,8865.172,8090305.0,1188319.0,0.0,0.0,2951175.2,1187146.4,0.0,916254.25,14150.845,1827660.1,8084706.0,5599.0,0.07
2054-04-01,1694715.6,0.0,190933.77,2190827.5,1860256.1,1708435.0,0.0,0.0,8396.451,7653564.5,1327034.8,0.0,0.0,2942885.8,1266151.8,0.0,285115.9,13972.711,1820849.6,7656010.0,-2445.5,-0.03
2054-05-01,2443077.8,0.0,190933.77,2191943.0,1785820.4,1588940.9,0.0,0.0,8349.55,8209065.5,1305874.5,0.0,0.0,2918849.5,1196083.0,0.0,299654.56,11440.304,2478234.8,8210137.0,-1071.5,-0.01
2054-06-01,3553463.5,0.0,190933.77,2193039.2,1410963.5,1471035.4,0.0,0.0,8410.865,8827846.0,472658.47,0.0,0.0,2903022.5,1032735.94,0.0,1401465.2,9582.348,3013380.5,8832845.0,-4999.0,-0.06
2054-07-01,3882373.0,0.0,190933.77,2194054.0,1344576.0,1436424.8,0.0,0.0,8505.408,9056867.0,231460.4,0.0,0.0,2891999.2,966416.9,0.0,1602656.6,8685.284,3360431.8,9061650.0,-4783.0,-0.05
2054-08-01,3459907.2,0.0,190933.77,2195008.2,1320093.0,1418700.9,0.0,0.0,8483.031,8593126.0,198128.27,0.0,0.0,2884766.0,941985.3,0.0,1661938.9,8277.662,2902333.5,8597430.0,-4304.0,-0.05
2054-09-01,3128360.5,0.0,190933.77,2195898.8,1353268.1,1391133.0,0.0,0.0,8438.142,8268032.0,182051.36,0.0,0.0,2882581.2,975410.0,0.0,1310726.4,8428.002,2911988.8,8271186.0,-3154.0,-0.04
2054-10-01,3133075.8,0.0,190933.77,2196642.8,1418287.9,1365007.6,0.0,0.0,8015.7397,8311963.0,520167.94,0.0,0.0,2886610.5,1040693.6,0.0,829384.44,8942.269,3029210.5,8315009.5,-3046.5,-0.04
2054-11-01,2636944.5,0.0,190933.77,2197189.0,1448843.8,1375045.1,0.0,0.0,7960.57,7856916.5,620203.7,0.0,0.0,2892694.2,1073063.6,0.0,731315.56,9484.161,2531549.2,7858310.0,-1393.5,-0.02
2054-12-01,2373474.8,0.0,190933.77,2197752.8,1721553.1,1788591.0,0.0,0.0,7911.8374,8280217.0,1725577.8,0.0,0.0,2911743.0,1278762.2,0.0,41553.758,10857.812,2309563.8,8278059.0,2158.0,0.03
2055-01-01,1717436.9,0.0,190933.77,2198270.8,1551729.8,1585579.1,0.0,0.0,7795.5947,7251745.5,1791995.0,0.0,0.0,2936957.8,1183998.2,0.0,562067.9,12254.928,760729.9,7248004.0,3741.5,0.05
2055-02-01,1496831.9,0.0,190933.77,2198685.2,3031435.5,2657591.8,0.0,0.0,7758.0015,9583236.0,4345142.0,0.0,0.0,2961240.2,1458066.4,0.0,19880.8,13346.984,761345.5,9559022.0,24214.0,0.25
2055-03-01,2115000.0,0.0,190933.77,2198982.2,1671622.4,1496106.2,0.0,0.0,7849.857,7680495.0,1024339.6,0.0,0.0,2951891.0,1285550.5,0.0,96869.46,14117.203,2311410.5,7684178.0,-3683.0,-0.05
2055-04-01,2730631.5,0.0,190933.77,2199273.8,1497674.4,1358110.4,0.0,0.0,7491.6294,7984115.5,310075.6,0.0,0.0,2921719.2,1069830.9,0.0,1143399.0,12059.915,2537318.8,7994403.0,-10287.5,-0.13
2055-05-01,2968021.8,0.0,190933.77,2199630.2,1711014.0,1868185.8,0.0,0.0,7559.495,8945345.0,1718980.1,0.0,0.0,2907705.8,1223095.5,0.0,47433.703,11667.089,3036512.8,8945395.0,-50.0,-0.0
2055-06-01,3605533.8,0.0,190933.77,2200072.5,1339436.1,1259756.4,0.0,0.0,7577.2837,8603309.0,150829.6,0.0,0.0,2892858.8,961092.2,0.0,1680404.8,9702.656,2914022.2,8608910.0,-5601.0,-0.07
2055-07-01,3540498.0,0.0,190933.77,2200515.8,1281808.1,1218174.8,0.0,0.0,7625.3477,8439555.0,190801.06,0.0,0.0,2879210.2,903817.8,0.0,1560906.9,8244.998,2900032.8,8443014.0,-3459.0,-0.04
2055-08-01,3840239.0,0.0,190933.77,2200888.5,1296491.0,1169621.9,0.0,0.0,7665.493,8705839.0,167046.1,0.0,0.0,2874565.2,918503.94,0.0,1389900.6,8116.776,3352216.0,8710349.0,-4510.0,-0.05
2055-09-01,3380307.8,0.0,190933.77,2201419.8,1290097.4,1259261.6,0.0,0.0,7594.7227,8329614.5,272185.72,0.0,0.0,2868375.0,912263.7,0.0,1265632.9,7891.9746,3003219.0,8329568.5,46.0,0.0
2055-10-01,2713421.0,0.0,190933.77,2201860.2,1335715.0,1208743.8,0.0,0.0,7549.2754,7658223.5,317839.03,0.0,0.0,2873161.8,957947.06,0.0,1039977.0,8378.613,2465698.0,7663001.5,-4778.0,-0.06
2055-11-01,2080570.0,0.0,190933.77,2202327.2,1425812.0,1254423.1,0.0,0.0,7446.6265,7161512.5,852015.9,0.0,0.0,2882645.8,1048557.25,0.0,553541.0,9239.843,1816558.9,7162559.0,-1046.5,-0.01
2055-12-01,2010845.5,0.0,190933.77,2202689.5,1462349.5,1261241.2,0.0,0.0,7434.3535,7135494.5,749502.6,0.0,0.0,2901392.2,1078090.6,0.0,578962.5,10154.602,1822697.4,7140800.0,-5305.5,-0.07
2056-01-01,1827119.0,0.0,190933.77,2202785.8,1578215.8,1288812.5,0.0,0.0,7434.504,7095301.0,1103971.0,0.0,0.0,2941836.8,1195322.2,0.0,146051.34,11888.096,1697733.8,7096803.0,-1502.0,-0.02
2056-02-01,1959541.0,0.0,190933.77,2203007.2,1466861.0,1331071.0,0.0,0.0,177962.88,7329377.0,1297497.6,0.0,0.0,2939287.0,1088280.4,0.0,842553.0,13214.355,1146881.5,7327714.0,1663.0,0.02
2056-03-01,2093525.8,0.0,190933.77,2203349.0,1433662.8,1358051.4,0.0,0.0,180207.55,7459730.0,732015.25,0.0,0.0,2922708.8,1055469.1,0.0,1088393.8,13983.149,1647637.2,7460207.0,-477.0,-0.01
2056-04-01,2103335.8,0.0,190933.77,2203832.2,1508603.9,1155223.5,0.0,0.0,181314.31,7343244.0,481588.66,0.0,0.0,2908111.2,1116485.1,0.0,715698.8,14270.626,2113571.8,7349726.0,-6482.0,-0.09
2056-05-01,3482344.8,0.0,190933.77,2204237.5,1298626.5,1850914.0,0.0,0.0,182402.05,9209458.0,1115273.0,0.0,0.0,2889050.2,920519.2,0.0,1808753.4,12042.141,2460640.8,9206279.0,3179.0,0.03
2056-06-01,3216867.2,0.0,190933.77,2204788.2,1282767.6,1016654.56,0.0,0.0,182162.14,8094173.0,138739.92,0.0,0.0,2875039.2,904635.9,0.0,1440900.5,10980.866,2730108.2,8100405.0,-6232.0,-0.08
2056-07-01,3523478.2,0.0,190933.77,2205294.0,1259495.1,962484.06,0.0,0.0,182450.48,8324135.5,108919.29,0.0,0.0,2867244.8,881599.94,0.0,1410746.0,10503.513,3050657.8,8329671.0,-5535.5,-0.07
2056-08-01,3675603.0,0.0,190933.77,2205863.2,1242366.8,960501.6,0.0,0.0,182914.89,8458183.0,167393.58,0.0,0.0,2857744.5,864557.7,0.0,1373509.4,9923.636,3185107.5,8458236.0,-53.0,-0.0
2056-09-01,2873297.0,0.0,190933.77,2206362.5,1268315.2,977418.94,0.0,0.0,181371.34,7697698.5,144865.62,0.0,0.0,2856940.0,890207.9,0.0,1239515.4,10274.764,2560376.8,7702181.0,-4482.5,-0.06
2056-10-01,2318419.0,0.0,190933.77,2206907.2,1324409.9,1016534.3,0.0,0.0,180664.14,7237868.5,363242.62,0.0,0.0,2860973.5,946429.4,0.0,823482.0,10954.601,2234972.8,7240055.0,-2186.5,-0.03
2056-11-01,1898094.8,0.0,190933.77,2207346.8,1375900.4,1071768.5,0.0,0.0,179497.2,6923541.0,695016.4,0.0,0.0,2871281.0,997797.6,0.0,721013.6,12198.753,1626260.6,6923568.0,-27.0,-0.0
2056-12-01,1865347.9,0.0,190933.77,2207696.5,2115435.5,1346656.8,0.0,0.0,179617.23,7905687.0,2369454.5,0.0,0.0,2885038.8,1123692.5,0.0,42869.26,13781.42,1468600.2,7903437.0,2250.0,0.03
2057-01-01,3817408.2,0.0,190933.77,1995920.4,2830207.2,5238646.5,0.0,0.0,208144.95,14281261.0,6906309.0,0.0,0.0,3590116.5,2238547.8,0.0,36381.82,17226.365,1489583.9,14278166.0,3095.0,0.02
2057-02-01,3966717.0,0.0,190933.77,2013987.1,2192031.5,5124656.5,0.0,0.0,298814.22,13787140.0,6989898.5,0.0,0.0,3903051.2,1762283.8,0.0,131505.95,24149.254,953308.5,13764198.0,22942.0,0.17
2057-03-01,3979321.0,0.0,190933.77,2027798.2,2060917.1,6090224.5,0.0,0.0,289272.6,14638467.0,6994716.0,0.0,0.0,3770554.5,1682003.4,0.0,326596.9,29559.248,1811511.8,14614941.0,23526.0,0.16
2057-04-01,4057373.5,0.0,190933.77,231020.75,22560446.0,13930682.0,0.0,0.0,315516.0,41285972.0,24776810.0,0.0,0.0,9203190.0,4861527.5,0.0,196998.8,43600.258,2201326.0,41283456.0,2516.0,0.01
2057-05-01,6069992.5,0.0,190933.77,2052385.1,1799595.2,4163111.5,0.0,0.0,308517.3,14584535.0,3795900.2,0.0,0.0,3522132.0,1421400.4,0.0,3169487.5,27735.607,2606036.5,14542692.0,41843.0,0.29
2057-06-01,4225525.0,0.0,190933.77,2098548.8,1601980.5,3784618.2,0.0,0.0,308429.12,12210036.0,2960133.2,0.0,0.0,3197479.5,1223944.1,0.0,2013304.1,19537.035,2790928.8,12205327.0,4709.0,0.04
2057-07-01,3993695.5,0.0,190933.77,2118246.5,1432799.5,2896414.8,0.0,0.0,308488.78,10940579.0,1788930.6,0.0,0.0,3081653.5,1054190.4,0.0,2146162.0,16821.553,2833673.5,10921432.0,19147.0,0.18
2057-08-01,3315666.2,0.0,190933.77,2131541.0,1440296.5,2600760.0,0.0,0.0,308516.7,9987715.0,1430431.0,0.0,0.0,3022440.5,1062453.0,0.0,1610982.0,16241.337,2844997.5,9987546.0,169.0,0.0
2057-09-01,2396466.5,0.0,190933.77,2145226.0,1461127.1,2762852.5,0.0,0.0,308446.94,9265053.0,1634430.4,0.0,0.0,2991270.5,1083376.0,0.0,1259463.4,16104.267,2279511.8,9264157.0,896.0,0.01
2057-10-01,2090249.2,0.0,190933.77,2154345.0,1524066.1,2214161.2,0.0,0.0,308401.84,8482157.0,1430907.6,0.0,0.0,2977180.0,1146416.8,0.0,922294.7,16930.113,1982728.4,8476457.0,5700.0,0.07
2057-11-01,1761350.6,0.0,190933.77,2161312.0,1576916.6,2235020.5,0.0,0.0,308338.78,8233872.5,1871902.2,0.0,0.0,2969519.0,1199021.1,0.0,695993.6,18117.033,1477131.0,8231683.5,2189.0,0.03
2057-12-01,1594362.4,0.0,190933.77,2166570.2,1603515.5,2149526.2,0.0,0.0,308313.5,8013221.5,1535504.8,0.0,0.0,2970489.0,1229286.9,0.0,622246.75,19544.459,1623885.0,8000957.5,12264.0,0.15
2058-01-01,1599432.0,0.0,190933.77,2170804.5,1672559.0,2088891.8,0.0,0.0,308343.7,8030964.5,1587238.5,0.0,0.0,3002130.0,1287209.5,0.0,623012.4,22250.781,1504628.1,8026469.5,4495.0,0.06
2058-02-01,1426962.9,0.0,190933.77,2174076.0,2103057.8,3410036.8,0.0,0.0,261707.3,9566774.0,3654700.8,0.0,0.0,3084899.8,1672661.5,0.0,56197.16,24691.412,1041571.25,9534721.0,32053.0,0.34
2058-03-01,1720771.5,0.0,190933.77,2176394.8,1781404.6,3035156.0,0.0,0.0,274366.62,9179027.0,2541587.2,0.0,0.0,3017201.8,1388328.4,0.0,654315.9,25796.879,1541962.9,9169193.0,9834.0,0.11
2058-04-01,3300654.0,0.0,190933.77,2178588.5,1668791.0,2313114.5,0.0,0.0,274376.22,9926458.0,1612054.8,0.0,0.0,2995462.5,1288528.1,0.0,2079604.4,26306.402,1928364.0,9930320.0,-3862.0,-0.04
2058-05-01,2948919.0,0.0,190933.77,2180578.5,1499179.6,2841021.2,0.0,0.0,274320.78,9934953.0,1616150.2,0.0,0.0,2956217.2,1121020.6,0.0,1720261.1,19865.293,2498111.0,9931626.0,3327.0,0.03
2058-06-01,3281890.0,0.0,190933.77,2182487.8,1380035.5,1862460.9,0.0,0.0,274301.4,9172109.0,655548.9,0.0,0.0,2930532.5,1001731.9,0.0,1892862.4,16168.222,2675240.8,9172085.0,24.0,0.0
2058-07-01,3050404.2,0.0,190933.77,2184229.0,1363954.2,1774531.2,0.0,0.0,274272.44,8838324.0,594948.2,0.0,0.0,2913360.8,972628.44,0.0,1473636.5,14519.666,2867113.5,8836207.0,2117.0,0.02
2058-08-01,2895815.0,0.0,190933.77,2185844.0,1351520.5,1835820.2,0.0,0.0,274307.78,8734242.0,584386.3,0.0,0.0,2906456.0,973666.44,0.0,1497570.0,14187.215,2761192.8,8737458.0,-3216.0,-0.04
2058-09-01,2147604.8,0.0,190933.77,2187368.2,1369289.4,1727142.9,0.0,0.0,274264.38,7896604.0,535978.0,0.0,0.0,2899023.0,991526.8,0.0,1247424.5,13930.792,2210753.2,7898637.0,-2033.0,-0.03
2058-10-01,1722687.6,0.0,190933.77,2188595.5,1393883.6,1795555.2,0.0,0.0,274239.5,7565895.5,740295.2,0.0,0.0,2898846.5,1016179.25,0.0,1088186.8,14274.756,1806831.4,7564614.5,1281.0,0.02
2058-11-01,1405791.5,0.0,190933.77,2189760.5,1470288.4,1824571.0,0.0,0.0,274232.78,7355578.0,1320217.0,0.0,0.0,2902690.2,1092737.5,0.0,731869.7,15215.6,1289275.8,7352005.0,3573.0,0.05
2058-12-01,1403449.8,0.0,190933.77,2190750.0,1529292.2,1770775.0,0.0,0.0,274208.8,7359410.0,1164152.4,0.0,0.0,2909729.5,1148556.4,0.0,585441.1,16629.908,1530356.6,7354866.0,4544.0,0.06
2059-01-01,1280125.0,0.0,190933.77,2191655.2,1555142.8,2930068.5,0.0,0.0,274214.94,8422140.0,2216782.2,0.0,0.0,2928964.0,1174120.1,0.0,557464.56,18360.77,1527060.9,8422752.0,-612.0,-0.01
2059-02-01,1588211.2,0.0,190933.77,2192417.5,1684656.5,2389323.0,0.0,0.0,494307.03,8539849.0,2668606.2,0.0,0.0,2963391.2,1306460.1,0.0,455226.88,23496.545,1123807.4,8540988.0,-1139.0,-0.01
2059-03-01,1364152.4,0.0,190933.77,244567.53,19292176.0,14410816.0,0.0,0.0,502707.8,36005356.0,20849114.0,0.0,0.0,9148789.0,4072364.2,0.0,99478.96,32176.27,1782276.1,35984200.0,21156.0,0.06
2059-04-01,4234909.5,0.0,190933.77,1960850.4,3316927.5,10385409.0,0.0,0.0,550959.3,20639992.0,11869223.0,0.0,0.0,4138669.8,2554690.2,0.0,55310.195,39390.9,1972589.9,20629874.0,10118.0,0.05
2059-05-01,7489807.5,0.0,190933.77,2069330.8,1909595.2,5709501.5,0.0,0.0,552843.0,17922012.0,5287117.5,0.0,0.0,3393790.0,1531021.5,0.0,4466381.0,32196.28,3135581.5,17846088.0,75924.0,0.42
2059-06-01,4370303.5,0.0,190933.77,2101329.8,1720710.6,4834375.0,0.0,0.0,552464.5,13770116.0,3900462.8,0.0,0.0,3179898.5,1342677.6,0.0,2660567.5,25872.404,2646539.0,13756017.0,14099.0,0.1
2059-07-01,3791967.8,0.0,190933.77,2117346.8,1619374.8,4008745.5,0.0,0.0,552841.56,12281210.0,2827088.0,0.0,0.0,3085891.0,1241432.4,0.0,2073308.0,24147.412,3006832.5,12258700.0,22510.0,0.18
2059-08-01,3430131.5,0.0,190933.77,2130802.2,1574320.5,3510971.5,0.0,0.0,553242.06,11390402.0,2045935.1,0.0,0.0,3034916.2,1195840.5,0.0,1989815.0,23744.303,3085929.5,11376181.0,14221.0,0.12
2059-09-01,2524870.8,0.0,190933.77,2143457.2,1595660.1,3402472.5,0.0,0.0,551744.5,10409138.0,1957124.5,0.0,0.0,3005692.8,1217593.1,0.0,1586858.9,23640.684,2605368.0,10396278.0,12860.0,0.12
2059-10-01,2109379.0,0.0,190933.77,2152055.2,1614297.2,3290338.5,0.0,0.0,550924.94,9907929.0,2016160.2,0.0,0.0,2990073.0,1236276.0,0.0,1460101.1,24314.87,2171570.8,9898496.0,9433.0,0.1
2059-11-01,1571488.5,0.0,190933.77,2157992.8,1733752.5,3374775.5,0.0,0.0,550819.56,9579763.0,2947284.0,0.0,0.0,2983571.0,1353063.4,0.0,686463.0,25865.63,1573740.0,9569987.0,9776.0,0.1
2059-12-01,1433281.4,0.0,190933.77,2162767.5,1799822.5,5610439.5,0.0,0.0,550771.06,11748015.0,5139650.0,0.0,0.0,2990942.5,1421584.0,0.0,601391.4,28239.822,1566194.1,11748001.0,14.0,0.0
2060-01-01,1425270.1,0.0,190933.77,2166835.5,1802103.5,3110240.5,0.0,0.0,551016.1,9246400.0,2569143.8,0.0,0.0,3007692.2,1424229.4,0.0,707805.9,30070.291,1507080.2,9246022.0,378.0,0.0
2060-02-01,1542149.0,0.0,235198.8,2169849.8,1741689.5,3038612.5,0.0,0.0,236359.97,8963860.0,2868392.5,0.0,0.0,3009110.8,1364203.9,0.0,627461.0,26541.197,1052403.9,8948113.0,15747.0,0.18
2060-03-01,1778723.4,0.0,235198.8,2172020.0,1741441.9,2823267.5,0.0,0.0,235091.25,8985743.0,2088271.0,0.0,0.0,2991443.8,1352040.1,0.0,742720.2,24781.254,1781417.1,8980674.0,5069.0,0.06
2060-04-01,4656877.5,0.0,235198.8,1857753.6,3279209.8,6541075.5,0.0,0.0,235259.0,16805376.0,7655982.5,0.0,0.0,4237174.5,2696163.5,0.0,122756.18,25041.117,2063126.5,16800244.0,5132.0,0.03
2060-05-01,3942045.0,0.0,235198.8,2105301.2,1587725.5,2949527.8,0.0,0.0,236965.06,11056763.0,1665071.9,0.0,0.0,3196850.0,1209534.6,0.0,2373068.0,20786.098,2581295.0,11046605.0,10158.0,0.09
2060-06-01,3178531.2,0.0,235198.8,2127312.5,1478836.5,2691359.5,0.0,0.0,236966.2,9948204.0,1192578.9,0.0,0.0,3044678.0,1100234.9,0.0,2083488.0,16671.523,2507681.2,9945333.0,2871.0,0.03
2060-07-01,3343834.8,0.0,235198.8,2144596.8,1437601.0,2546534.0,0.0,0.0,237379.16,9945144.0,1448626.9,0.0,0.0,2994852.8,1059680.0,0.0,1703138.1,14387.96,2722238.8,9942924.0,2220.0,0.02
2060-08-01,2912830.0,0.0,235198.8,2154383.0,1426253.6,2396807.5,0.0,0.0,237909.31,9363382.0,997555.94,0.0,0.0,2970675.5,1048431.1,0.0,1603396.1,13235.86,2730026.8,9363321.0,61.0,0.0
2060-09-01,2606874.8,0.0,235198.8,2161121.5,1451722.5,2507960.8,0.0,0.0,236665.36,9199543.0,1297942.0,0.0,0.0,2954563.8,1073988.9,0.0,1297085.6,12774.589,2561485.5,9197840.0,1703.0,0.02
2060-10-01,2231141.2,0.0,235198.8,2166129.2,1492745.9,2176213.5,0.0,0.0,236234.0,8537662.0,808937.7,0.0,0.0,2950539.5,1114879.6,0.0,1215986.0,13241.562,2436212.8,8539797.0,-2135.0,-0.03
2060-11-01,1465133.5,0.0,235198.8,2170089.2,1556917.5,2197600.0,0.0,0.0,234880.4,7859819.5,1243806.8,0.0,0.0,2949280.0,1181156.6,0.0,828267.0,13968.331,1631377.5,7847856.5,11963.0,0.15
2060-12-01,1301937.5,0.0,235198.8,2172995.2,2023242.1,2265672.8,0.0,0.0,235206.2,8234252.0,2226734.8,0.0,0.0,2957856.5,1292887.1,0.0,258028.06,15522.6455,1482820.5,8233849.0,403.0,0.0
2061-01-01,1365708.2,0.0,235198.8,2175403.8,1742396.8,2200797.2,0.0,0.0,234994.77,7954500.0,1591543.6,0.0,0.0,2982576.5,1371795.4,0.0,325023.25,17712.129,1662440.5,7951091.5,3408.5,0.04
2061-02-01,1364240.1,0.0,235198.8,2177385.8,1628066.6,2665416.8,0.0,0.0,120886.8,8191195.0,2035946.0,0.0,0.0,2981546.5,1249994.6,0.0,790312.56,16173.633,1116494.6,8190467.5,727.5,0.01
2061-03-01,1630343.5,0.0,235198.8,2178571.2,2213612.5,4028836.2,0.0,0.0,121339.38,10407901.0,3428711.0,0.0,0.0,3099735.8,1774279.4,0.0,106109.914,18804.686,1975530.9,10403172.0,4729.0,0.05
2061-04-01,3340161.5,0.0,235198.8,2180204.5,1611975.1,2125719.5,0.0,0.0,122375.25,9615635.0,796218.3,0.0,0.0,2988289.8,1233564.2,0.0,2072953.2,16781.627,2507550.5,9615357.0,278.0,0.0
2061-05-01,3304386.5,0.0,235198.8,2181464.8,1539985.9,1945851.9,0.0,0.0,123294.4,9330182.0,682049.1,0.0,0.0,2955322.2,1161943.1,0.0,1521125.6,13552.841,2996137.2,9330130.0,52.0,0.0
2061-06-01,3503187.5,0.0,235198.8,2182933.0,1445932.6,1796001.2,0.0,0.0,123227.65,9286481.0,410918.16,0.0,0.0,2932406.8,1067995.1,0.0,1632059.9,10860.951,3231848.2,9286089.0,392.0,0.0
2061-07-01,3955582.8,0.0,235198.8,2184239.8,1387441.8,1690062.1,0.0,0.0,117450.18,9569975.0,300640.88,0.0,0.0,2918958.0,1009594.7,0.0,1728820.2,9546.667,3602549.0,9570110.0,-135.0,-0.0
2061-08-01,3606410.8,0.0,235198.8,2185468.2,1391634.2,1601404.4,0.0,0.0,111877.77,9131994.0,310453.2,0.0,0.0,2907722.5,1013903.0,0.0,1388204.8,8802.704,3506182.5,9135269.0,-3275.0,-0.04
2061-09-01,2934334.0,0.0,235198.8,2186732.2,1388305.9,1607873.2,0.0,0.0,110671.6,8463116.0,287149.38,0.0,0.0,2903114.8,1010613.5,0.0,1391292.1,8601.813,2866162.8,8466934.0,-3818.0,-0.05
2061-10-01,2526743.2,0.0,235198.8,2187783.8,1451787.0,2418045.5,0.0,0.0,110148.55,8929707.0,1140187.2,0.0,0.0,2906767.0,1073630.1,0.0,1274755.5,9841.276,2523120.2,8928302.0,1405.0,0.02
2061-11-01,1844189.4,0.0,235198.8,2188819.8,1551037.0,1684616.0,0.0,0.0,108957.83,7612819.0,1252190.6,0.0,0.0,2910248.0,1178235.2,0.0,463692.38,10491.144,1793952.0,7608809.5,4009.5,0.05
2061-12-01,1588030.2,0.0,235198.8,2189620.8,1550897.0,1706817.4,0.0,0.0,109068.46,7379633.0,1021367.2,0.0,0.0,2921999.0,1173098.4,0.0,746723.94,11434.027,1504155.2,7378778.0,855.0,0.01
2062-01-01,1553327.5,0.0,235198.8,2190426.0,1889137.6,2171408.8,0.0,0.0,109069.87,8148569.0,2091790.5,0.0,0.0,2973959.8,1450963.1,0.0,46669.96,14010.407,1566971.1,8144364.5,4204.5,0.05
2062-02-01,1480138.4,0.0,235198.8,2190966.8,2362339.5,2791144.2,0.0,0.0,572.522,9060361.0,3289431.2,0.0,0.0,2977367.8,1455636.8,0.0,27154.95,14494.664,1289011.1,9053097.0,7264.0,0.08
2062-03-01,2762347.5,0.0,235198.8,2191586.0,1583693.1,1588309.8,0.0,0.0,691.7717,8361827.0,485062.12,0.0,0.0,2957634.0,1212046.1,0.0,1050407.6,13514.978,2643118.0,8361782.5,44.5,0.0
2062-04-01,3577979.8,0.0,235198.8,2192316.5,1473410.4,1437380.2,0.0,0.0,825.9774,8917112.0,340412.72,0.0,0.0,2926904.2,1095320.2,0.0,1348032.4,10802.484,3196646.2,8918118.0,-1006.0,-0.01
2062-05-01,4191806.2,0.0,235198.8,2193119.2,1527168.1,1336741.1,0.0,0.0,971.3873,9485004.0,545170.2,0.0,0.0,2912884.0,1121058.4,0.0,760039.06,9898.981,4141724.0,9490774.0,-5770.0,-0.06
2062-06-01,4740769.5,0.0,235198.8,2193945.8,1327305.4,1278838.0,0.0,0.0,993.4813,9777050.0,191823.19,0.0,0.0,2897731.8,949382.44,0.0,1736369.9,8154.682,4002547.2,9786009.0,-8959.0,-0.09
2062-07-01,4648289.5,0.0,235198.8,2194835.2,1300813.5,1529923.5,0.0,0.0,1065.9453,9910127.0,479230.06,0.0,0.0,2885140.2,922985.0,0.0,1652320.0,7503.183,3957804.8,9904983.0,5144.0,0.05
2062-08-01,4664424.0,0.0,235198.8,2195767.5,1318361.2,1224175.5,0.0,0.0,1189.3612,9639117.0,188811.12,0.0,0.0,2878016.8,940634.06,0.0,1319722.5,7366.5547,4310685.5,9645236.0,-6119.0,-0.06
2062-09-01,3832345.8,0.0,235198.8,2196676.5,1331127.2,1237194.1,0.0,0.0,1050.4241,8833592.0,230028.53,0.0,0.0,2876927.0,953541.0,0.0,1186137.6,7465.1265,3583185.8,8837285.0,-3693.0,-0.04
2062-10-01,3185137.0,0.0,235198.8,2197537.2,1360428.4,1241660.6,0.0,0.0,945.6976,8220907.5,343041.9,0.0,0.0,2877608.0,982903.8,0.0,992402.44,7721.0337,3021545.8,8225223.0,-4315.5,-0.05
2062-11-01,2622486.5,0.0,235198.8,2198316.2,1427137.6,1323980.2,0.0,0.0,732.196,7807851.0,619019.4,0.0,0.0,2888391.5,1048959.8,0.0,835169.6,8768.618,2406978.2,7807287.0,564.0,0.01
2062-12-01,2379345.8,0.0,235198.8,2198955.0,1483300.6,1464685.2,0.0,0.0,697.051,7762182.0,1110193.5,0.0,0.0,2900921.2,1105103.0,0.0,581579.0,9635.791,2053850.4,7761283.5,898.5,0.01
2063-01-01,2256853.2,0.0,235198.8,2199578.0,1506419.9,1280253.5,0.0,0.0,688.9272,7478992.5,663996.94,0.0,0.0,2921064.0,1126959.5,0.0,587971.06,10546.565,2172017.8,7482556.0,-3563.5,-0.05
2063-02-01,1980986.2,0.0,235198.8,2200009.5,1515320.2,1810219.9,0.0,0.0,3279.7234,7745014.5,1352337.0,0.0,0.0,2943556.5,1137142.1,0.0,661068.1,11287.314,1639193.5,7744584.5,430.0,0.01
2063-03-01,3319745.2,0.0,235198.8,2200316.0,1432139.1,1160773.8,0.0,0.0,3425.814,8351599.0,271765.0,0.0,0.0,2920267.2,1053805.8,0.0,1083922.6,10449.433,3014604.8,8354815.0,-3216.0,-0.04
2063-04-01,3660634.2,0.0,235198.8,2200814.5,1410242.9,1149819.0,0.0,0.0,3549.5332,8660260.0,194096.66,0.0,0.0,2912109.2,1031759.0,0.0,1361003.5,10483.63,3157963.5,8667416.0,-7156.0,-0.08
2063-05-01,4268476.5,0.0,235198.8,2201365.2,1669457.1,1056129.0,0.0,0.0,3670.278,9434297.0,1051909.8,0.0,0.0,2893914.0,1070731.8,0.0,247288.22,9242.132,4169073.2,9442159.0,-7862.0,-0.08
