,STORAGE_IN,CONSTANT_HEAD_IN,WELLS_IN,HEAD_DEP_BOUNDS_IN,STREAM_LEAKAGE_IN,UZF_RECHARGE_IN,GW_ET_IN,SURFACE_LEAKAGE_IN,MNW2_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,WELLS_OUT,HEAD_DEP_BOUNDS_OUT,STREAM_LEAKAGE_OUT,UZF_RECHARGE_OUT,GW_ET_OUT,SURFACE_LEAKAGE_OUT,MNW2_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY
2050-05-01,5264094.5,0.0,190933.77,2080257.8,2216712.5,5681035.5,0.0,0.0,553731.3,15986765.0,4647642.0,0.0,0.0,3300942.0,1838189.4,0.0,3903082.8,35473.465,2192749.5,15918078.0,68687.0,0.43
2050-05-02,5092931.0,0.0,190933.77,2081158.1,2238912.8,5575120.5,0.0,0.0,554291.6,15733348.0,4537711.0,0.0,0.0,3295360.0,1860845.1,0.0,3297517.8,35244.387,2640574.0,15667252.0,66096.0,0.42
2050-06-01,3789643.8,0.0,190933.77,2100474.0,2092291.1,5049353.5,0.0,0.0,553707.8,13776404.0,3690540.0,0.0,0.0,3182080.2,1714325.2,0.0,2508399.5,31412.99,2637545.2,13764302.0,12102.0,0.09
2050-07-01,3985262.2,0.0,190933.77,2112702.2,1964864.6,4258521.5,0.0,0.0,554728.4,13067012.0,2708268.0,0.0,0.0,3113729.2,1586475.0,0.0,2474602.0,29365.842,3123490.5,13035930.0,31082.0,0.24
2050-07-02,3994461.2,0.0,190933.77,2113048.8,1955831.5,4226065.0,0.0,0.0,553967.5,13034308.0,2805050.5,0.0,0.0,3111798.2,1577503.6,0.0,2441218.2,29293.328,3037484.0,13002348.0,31960.0,0.25
2050-08-01,3495567.0,0.0,190933.77,2127302.5,1893669.2,4810475.0,0.0,0.0,553698.75,13071646.0,3200167.5,0.0,0.0,3071980.0,1515894.6,0.0,2215169.8,28121.115,3034854.2,13066187.0,5459.0,0.04
2050-09-01,2827769.5,0.0,190933.77,2137840.0,1863241.5,3789169.8,0.0,0.0,552778.94,11361733.0,2055502.0,0.0,0.0,3047984.5,1492128.9,0.0,2073044.6,28162.7,2651849.2,11348672.0,13061.0,0.12
2050-10-01,2733887.8,0.0,190933.77,2145436.5,1982474.8,3668333.5,0.0,0.0,552643.8,11273710.0,2120886.8,0.0,0.0,3037290.5,1604865.1,0.0,1330280.1,29951.566,3149846.0,11273120.0,590.0,0.01
2050-10-02,2431191.0,0.0,190933.77,2145667.2,1966738.6,4087902.5,0.0,0.0,551631.6,11374065.0,3243938.0,0.0,0.0,3036997.0,1589068.5,0.0,1476803.2,29951.578,1982792.5,11359552.0,14513.0,0.13
2050-11-01,1927639.2,0.0,190933.77,2151570.8,2062950.2,3606240.8,0.0,0.0,551470.06,10490805.0,2922925.0,0.0,0.0,3031448.8,1685650.5,0.0,819794.8,31678.807,1980225.4,10471723.0,19082.0,0.18
2050-12-01,1739065.9,0.0,190933.77,2156229.2,2095968.9,3543115.5,0.0,0.0,550786.06,10276100.0,2904713.0,0.0,0.0,3062460.5,1721759.8,0.0,745653.8,34024.695,1786490.5,10255102.0,20998.0,0.2
2050-12-02,1718586.1,0.0,190933.77,2156365.2,2177379.0,3724214.2,0.0,0.0,556156.3,10523634.0,3791941.5,0.0,0.0,3063612.5,1719584.9,0.0,752525.4,34121.73,1136308.8,10498095.0,25539.0,0.24
2051-01-01,2354699.0,0.0,190933.77,2085517.8,2999621.8,8558344.0,0.0,0.0,557129.2,16746245.0,9411790.0,0.0,0.0,3459738.0,2578176.8,0.0,115889.21,41913.36,1135511.8,16743019.0,3226.0,0.02
2051-02-01,2165234.5,0.0,190933.77,2107120.2,2817462.5,6008521.5,0.0,0.0,306849.6,13596122.0,5845764.0,0.0,0.0,3387612.5,2433212.5,0.0,268812.0,46754.523,1552076.2,13534231.0,61891.0,0.46
2051-03-01,1514007.2,0.0,190933.77,2145623.8,2979431.8,5482039.0,0.0,0.0,306777.28,12618813.0,5088233.0,0.0,0.0,3248321.8,2544061.2,0.0,65502.918,47353.34,1550196.2,12543668.0,75145.0,0.6
2051-03-04,1464346.6,0.0,190933.77,2147453.8,2832581.5,4943232.5,0.0,0.0,306786.34,11885334.0,4673386.0,0.0,0.0,3247441.5,2439449.0,0.0,120245.87,47686.832,1310077.0,11838286.0,47048.0,0.4
2051-04-01,3933654.8,0.0,190933.77,2156994.8,2358356.5,4088960.0,0.0,0.0,306637.94,13035538.0,3280909.0,0.0,0.0,3137563.0,1972265.2,0.0,3266606.5,44112.93,1308837.9,13010295.0,25243.0,0.19
2051-05-01,3497002.2,0.0,190933.77,2161630.8,2064296.5,3611656.2,0.0,0.0,306527.66,11832048.0,2149765.0,0.0,0.0,3066353.0,1686111.1,0.0,3051836.8,33148.91,1839645.4,11826860.0,5188.0,0.04
2051-05-02,4379759.5,0.0,190933.77,2161759.5,2031522.4,3519495.8,0.0,0.0,306498.72,12589970.0,2007944.1,0.0,0.0,3064706.0,1646531.2,0.0,3569520.5,32582.82,2260977.8,12582263.0,7707.0,0.06
2051-06-01,2995389.2,0.0,190933.77,2164855.5,1900428.6,3251448.8,0.0,0.0,306481.66,10809538.0,1407374.8,0.0,0.0,3027613.5,1522037.2,0.0,2572306.0,25593.314,2248715.2,10803639.0,5899.0,0.05
2051-07-01,3257491.5,0.0,190933.77,2167369.2,1817756.0,2985363.2,0.0,0.0,306477.22,10725391.0,1159115.6,0.0,0.0,3003724.5,1439875.8,0.0,2301385.2,22695.525,2795285.2,10722082.0,3309.0,0.03
2051-07-02,3612609.5,0.0,190933.77,2167450.0,1795895.8,2944991.8,0.0,0.0,306527.7,11018409.0,1173093.2,0.0,0.0,3002881.2,1417467.9,0.0,2493597.2,22518.678,2907348.8,11016907.0,1502.0,0.01
2051-08-01,3172853.8,0.0,190933.77,2169647.8,1771688.8,2821754.0,0.0,0.0,306467.0,10433345.0,964171.1,0.0,0.0,2986127.8,1393912.5,0.0,2165089.5,20887.25,2903213.0,10433401.0,-56.0,-0.0
2051-09-01,2473998.2,0.0,190933.77,2171725.8,1825838.4,2704481.8,0.0,0.0,306451.2,9673429.0,908416.5,0.0,0.0,2976926.2,1448131.2,0.0,1615723.9,20637.951,2702205.0,9672041.0,1388.0,0.01
2051-10-01,2116232.5,0.0,190933.77,2173494.0,2118370.8,2788750.8,0.0,0.0,306455.0,9694237.0,1909039.0,0.0,0.0,2977931.0,1735893.2,0.0,528879.9,22678.203,2519082.8,9693504.0,733.0,0.01
2051-10-02,2019229.9,0.0,190933.77,2173532.5,2112525.2,2851409.5,0.0,0.0,306510.28,9654140.0,2312775.5,0.0,0.0,2978127.8,1731473.6,0.0,663172.94,22795.041,1940872.4,9649217.0,4923.0,0.05
2051-11-01,1639669.9,0.0,190933.77,2175548.2,2011503.9,2714404.8,0.0,0.0,306462.88,9038524.0,1504618.4,0.0,0.0,2977904.2,1635085.5,0.0,948523.5,23484.291,1941688.5,9031304.0,7220.0,0.08
2051-12-01,1462881.6,0.0,190933.77,2176921.5,2038968.5,2718266.5,0.0,0.0,306447.8,8894420.0,1734846.1,0.0,0.0,3004491.2,1664507.5,0.0,908185.7,24763.54,1549730.8,8886525.0,7895.0,0.09
2051-12-02,1581979.9,0.0,190933.77,2176961.8,2030348.5,2888453.2,0.0,0.0,306558.22,9175235.0,2369162.2,0.0,0.0,3005507.2,1647759.8,0.0,1076043.0,24747.887,1042484.06,9165704.0,9531.0,0.1
2052-01-01,1427555.4,0.0,190933.77,2177976.8,2117919.0,2747225.2,0.0,0.0,306437.84,8968048.0,2301979.2,0.0,0.0,3047205.2,1731861.8,0.0,811641.8,26969.812,1041707.9,8961366.0,6682.0,0.07
2052-02-01,1377274.2,0.0,190933.77,2178875.2,2475570.8,3117131.8,0.0,0.0,365857.72,9705644.0,2744331.8,0.0,0.0,3127306.8,2092011.9,0.0,185932.73,32165.809,1517317.0,9699066.0,6578.0,0.07
2052-03-01,1105125.1,0.0,190933.77,585686.8,27952880.0,16488625.0,0.0,0.0,366060.3,46689310.0,34216190.0,0.0,0.0,5700450.5,5000263.5,0.0,69109.45,39781.887,1636467.1,46662264.0,27048.0,0.06
2052-03-03,836497.75,0.0,190933.77,306158.2,27331206.0,16736745.0,0.0,0.0,367567.12,45769108.0,31846914.0,0.0,0.0,7222416.5,5087437.5,0.0,55566.773,41043.996,1489483.4,45742864.0,26244.0,0.06
2052-04-01,4103102.2,0.0,190933.77,2061970.5,2592753.0,4857057.0,0.0,0.0,366138.75,14171956.0,4708694.5,0.0,0.0,3493689.5,2209995.8,0.0,2177010.5,41920.19,1488065.9,14119376.0,52580.0,0.37
2052-05-01,3940016.8,0.0,190933.77,2108161.8,2269522.8,3999053.8,0.0,0.0,366013.47,12873702.0,2612999.5,0.0,0.0,3201610.8,1891356.4,0.0,3124774.0,35182.684,2003698.0,12869621.0,4081.0,0.03
2052-05-02,3923480.2,0.0,190933.77,2108908.0,2286486.5,3568953.8,0.0,0.0,365992.28,12444754.0,2285770.0,0.0,0.0,3196294.8,1910160.0,0.0,2689590.2,35070.984,2303228.8,12420115.0,24639.0,0.2
2052-06-01,2858786.0,0.0,190933.77,2126190.8,2070771.8,3279466.5,0.0,0.0,365949.38,10892097.0,1706163.1,0.0,0.0,3092361.5,1693903.0,0.0,2049520.2,27309.111,2301968.8,10871226.0,20871.0,0.19
2052-07-01,3350729.5,0.0,190933.77,2141439.0,1900588.8,2931071.0,0.0,0.0,365958.1,10880720.0,1297040.5,0.0,0.0,3043131.8,1522566.4,0.0,2103541.0,23622.09,2883873.8,10873775.0,6945.0,0.06
2052-07-02,3196493.8,0.0,190933.77,2141823.0,1915356.8,2918357.8,0.0,0.0,365991.56,10728957.0,1340578.1,0.0,0.0,3042179.5,1537573.1,0.0,1915109.5,23650.95,2861724.0,10720815.0,8142.0,0.08
2052-08-01,2928588.5,0.0,190933.77,2151166.2,1848264.8,3607226.5,0.0,0.0,365955.3,11092135.0,1698705.5,0.0,0.0,3017752.5,1470389.1,0.0,2032223.0,22710.06,2860404.2,11102184.0,-10049.0,-0.09
2052-09-01,2631295.5,0.0,190933.77,2158092.0,1894187.1,2610574.2,0.0,0.0,365959.7,9851042.0,845969.9,0.0,0.0,3003351.0,1515486.6,0.0,1666405.9,23130.623,2800251.2,9854595.0,-3553.0,-0.04
2052-10-01,2229706.0,0.0,190933.77,2163039.0,1897210.9,4367907.5,0.0,0.0,365965.88,11214764.0,2414851.8,0.0,0.0,2998382.2,1519192.9,0.0,1635049.9,31371.824,2615617.0,11214466.0,298.0,0.0
2052-10-02,2272528.8,0.0,190933.77,2163178.5,1887142.1,2616422.5,0.0,0.0,366002.22,9496208.0,1045925.9,0.0,0.0,2997946.5,1509126.8,0.0,1713388.0,24850.016,2204694.8,9495932.0,276.0,0.0
2052-11-01,1790683.1,0.0,190933.77,2166873.5,1954087.2,2860268.8,0.0,0.0,365947.0,9328794.0,1204657.8,0.0,0.0,2995868.5,1575677.2,0.0,1318899.5,25092.373,2203733.2,9323928.0,4866.0,0.05
2052-12-01,1408810.9,0.0,190933.77,2169646.2,2301398.0,3499268.2,0.0,0.0,365973.3,9936030.0,2893113.5,0.0,0.0,3097558.2,1921583.0,0.0,170589.78,29709.705,1822188.1,9934743.0,1287.0,0.01
2052-12-02,1491505.6,0.0,190933.77,2169730.2,2296914.0,3068431.0,0.0,0.0,368395.1,9585909.0,3333466.0,0.0,0.0,3097320.0,1906563.0,0.0,242130.95,29834.672,966822.0,9576137.0,9772.0,0.1
2053-01-01,1197564.2,0.0,190933.77,2171929.8,2921868.5,3219707.2,0.0,0.0,368533.84,10070537.0,3844294.0,0.0,0.0,3119045.5,2052897.9,0.0,26390.693,33587.1,954913.9,10031129.0,39408.0,0.39
2053-02-01,977181.25,0.0,190933.77,1212814.8,17082356.0,15719473.0,0.0,0.0,254068.55,35436828.0,25441772.0,0.0,0.0,4606354.0,3821787.5,0.0,25155.254,37806.18,1505838.0,35438710.0,-1884.0,-0.01
2053-03-01,2647577.8,0.0,190933.77,2021552.4,3134755.2,6161078.0,0.0,0.0,254397.97,14410295.0,6338940.0,0.0,0.0,3766236.8,2453251.8,0.0,274876.38,44847.355,1518034.2,14396186.0,14109.0,0.1
2053-03-04,2201378.0,0.0,190933.77,1932853.1,5762334.0,11806660.0,0.0,0.0,254762.98,22148922.0,11573102.0,0.0,0.0,3867038.5,4867915.0,0.0,126704.01,46837.49,1674583.6,22156182.0,-7260.0,-0.03
2053-04-01,2255655.0,0.0,190933.77,2086776.4,2804508.5,5498614.0,0.0,0.0,252249.05,13088737.0,4864867.0,0.0,0.0,3384754.2,2398800.2,0.0,706463.06,47184.426,1672052.9,13074121.0,14616.0,0.11
2053-05-01,4940854.0,0.0,190933.77,2114242.0,2315320.2,4780845.5,0.0,0.0,253182.83,14595379.0,3305509.0,0.0,0.0,3191943.5,1937141.5,0.0,3814442.8,36200.4,2299424.8,14584662.0,10717.0,0.07
2053-05-02,5268474.5,0.0,190933.77,2114822.2,2306186.2,4224676.0,0.0,0.0,253280.61,14358374.0,2913307.0,0.0,0.0,3187441.0,1928011.2,0.0,3653678.0,35764.695,2630230.0,14348432.0,9942.0,0.07
2053-06-01,4038824.8,0.0,190933.77,2131582.2,2056911.4,3614004.8,0.0,0.0,246144.02,12278401.0,1640489.8,0.0,0.0,3106550.0,1673078.9,0.0,3201192.2,25854.535,2619708.5,12266874.0,11527.0,0.09
2053-07-01,4141703.5,0.0,190933.77,2143230.2,1892517.5,3337009.5,0.0,0.0,239371.05,11944766.0,1350102.9,0.0,0.0,3059326.0,1513556.5,0.0,2746896.8,21117.773,3240235.0,11931235.0,13531.0,0.11
2053-07-02,3889041.2,0.0,190933.77,2143543.5,1899827.2,3403128.2,0.0,0.0,238412.12,11764886.0,1558145.8,0.0,0.0,3057928.2,1521644.9,0.0,2490512.0,20999.988,3108926.0,11758157.0,6729.0,0.06
2053-08-01,3443980.8,0.0,190933.77,2151272.2,1829180.6,3329897.8,0.0,0.0,236407.27,11181672.0,1301389.8,0.0,0.0,3029548.0,1450833.6,0.0,2277594.0,18999.629,3099050.5,11177416.0,4256.0,0.04
2053-09-01,2706052.5,0.0,190933.77,2157425.5,1831648.1,2999212.0,0.0,0.0,234890.12,10120162.0,998631.4,0.0,0.0,3011746.2,1453641.2,0.0,1866618.8,18469.879,2769599.8,10118708.0,1454.0,0.01
2053-10-01,2242972.2,0.0,190933.77,2161906.5,1863645.8,2987784.0,0.0,0.0,236669.78,9683912.0,1026533.06,0.0,0.0,3005365.8,1486127.9,0.0,1647326.1,19143.865,2493753.8,9678250.0,5662.0,0.06
2053-10-02,2270911.8,0.0,190933.77,2162022.8,1853664.0,3038387.8,0.0,0.0,235442.45,9751362.0,1311733.2,0.0,0.0,3004990.2,1472002.1,0.0,1798342.0,19097.38,2140550.2,9746715.0,4647.0,0.05
2053-11-01,1833001.8,0.0,190933.77,2165449.2,1943255.8,2938002.5,0.0,0.0,241559.34,9312202.0,1219586.9,0.0,0.0,3004309.2,1559333.9,0.0,1358977.4,20348.912,2146144.2,9308701.0,3501.0,0.04
2053-12-01,1470305.4,0.0,190933.77,2168173.0,2038021.8,2933031.2,0.0,0.0,243984.64,9044450.0,1762341.2,0.0,0.0,3043578.5,1653823.9,0.0,880732.8,22281.164,1676251.1,9039009.0,5441.0,0.06
2053-12-02,1654651.2,0.0,190933.77,2168254.5,2021588.8,3070624.5,0.0,0.0,243663.84,9349716.0,2338651.8,0.0,0.0,3044794.2,1624437.8,0.0,1139851.4,22221.445,1173878.6,9343836.0,5880.0,0.06
2054-01-01,1310151.1,0.0,190933.77,2170453.2,2237588.2,3082595.8,0.0,0.0,250708.69,9242431.0,2794930.2,0.0,0.0,3092868.8,1858988.9,0.0,273897.25,25350.18,1180990.4,9227025.0,15406.0,0.17
2054-02-01,1619990.2,0.0,190933.77,2172224.0,2292041.8,3322129.5,0.0,0.0,9208.424,9606528.0,2802446.5,0.0,0.0,3114515.2,1891117.9,0.0,58642.977,24600.629,1710854.4,9602178.0,4350.0,0.05
2054-03-01,1537425.5,0.0,190933.77,2173513.5,3119144.5,3171808.0,0.0,0.0,9206.307,10202031.0,3222396.0,0.0,0.0,3085216.5,1902002.0,0.0,95900.055,24654.264,1835235.8,10165405.0,36626.0,0.36
2054-03-04,1626098.6,0.0,190933.77,2173644.2,2477275.0,3061591.8,0.0,0.0,9230.887,9538774.0,2545229.2,0.0,0.0,3104762.0,1933638.0,0.0,100566.34,25139.13,1828761.1,9538096.0,678.0,0.01
2054-04-01,6230311.5,0.0,190933.77,1611629.2,4967786.5,11266822.0,0.0,0.0,9367.401,24276852.0,13006864.0,0.0,0.0,4938901.5,4266532.0,0.0,210800.11,27642.713,1829513.8,24280254.0,-3402.0,-0.01
2054-05-01,4718844.5,0.0,190933.77,2088672.6,2022110.4,4874734.5,0.0,0.0,9253.906,13904550.0,3277975.2,0.0,0.0,3329112.5,1643942.8,0.0,3139252.5,21513.19,2492282.0,13904079.0,471.0,0.0
2054-05-02,5476964.5,0.0,190933.77,2090231.9,2016676.9,3919425.5,0.0,0.0,9244.032,13703476.0,2618707.8,0.0,0.0,3317496.2,1638513.5,0.0,3073019.2,21259.96,3030721.2,13699718.0,3758.0,0.03
2054-06-01,3999253.5,0.0,190933.77,2116415.5,1921415.2,2811913.8,0.0,0.0,9317.32,11049249.0,884729.75,0.0,0.0,3132129.0,1538269.6,0.0,2451894.2,18222.746,3027175.2,11052421.0,-3172.0,-0.03
2054-07-01,4230802.0,0.0,190933.77,2131951.0,1753764.0,2535767.8,0.0,0.0,9396.38,10852615.0,712460.6,0.0,0.0,3060067.2,1375436.0,0.0,2307754.2,14711.877,3384548.2,10854978.0,-2363.0,-0.02
2054-07-02,3944970.0,0.0,190933.77,2132498.5,1752570.5,2567533.8,0.0,0.0,9412.438,10597918.0,975458.7,0.0,0.0,3058516.8,1374316.0,0.0,2250114.5,14663.994,2924777.8,10597848.0,70.0,0.0
2054-08-01,3513940.8,0.0,190933.77,2145156.0,1704022.2,2484338.5,0.0,0.0,9368.696,10047761.0,716458.94,0.0,0.0,3025450.0,1325781.1,0.0,2044275.4,13666.664,2923664.5,10049296.0,-1535.0,-0.02
2054-09-01,3004480.0,0.0,190933.77,2153508.8,1762172.8,2413382.5,0.0,0.0,9323.038,9533801.0,583057.44,0.0,0.0,3010938.0,1381313.6,0.0,1617891.1,14111.534,2931076.0,9538388.0,-4587.0,-0.05
2054-10-01,3132087.0,0.0,190933.77,2159473.2,1761407.1,2267012.8,0.0,0.0,9309.962,9520224.0,495061.72,0.0,0.0,3005015.2,1383617.8,0.0,1570084.2,14512.291,3052066.0,9520358.0,-134.0,-0.0
2054-10-02,3080286.0,0.0,190933.77,2159641.5,1749992.6,2302632.8,0.0,0.0,9332.255,9492818.0,847437.56,0.0,0.0,3004574.0,1367594.6,0.0,1720459.2,14448.828,2545822.0,9500336.0,-7518.0,-0.08
2054-11-01,2275136.0,0.0,190933.77,2164005.0,2092525.4,2487731.2,0.0,0.0,9268.176,9219600.0,1318939.4,0.0,0.0,3082236.5,1701920.8,0.0,556727.06,18048.766,2545216.8,9223090.0,-3490.0,-0.04
2054-12-01,2131380.0,0.0,190933.77,2167324.5,1969767.8,2347825.5,0.0,0.0,9207.677,8816440.0,751842.8,0.0,0.0,3063875.2,1592398.8,0.0,1068280.6,18639.398,2321173.2,8816210.0,230.0,0.0
2054-12-02,2073692.0,0.0,190933.77,2167421.8,1964372.5,2550925.0,0.0,0.0,9243.698,8956589.0,2356244.8,0.0,0.0,3063673.2,1581253.6,0.0,1171260.5,18561.0,765900.1,8956893.0,-304.0,-0.0
2055-01-01,1607789.1,0.0,190933.77,2169952.2,2362062.8,2615350.8,0.0,0.0,9136.103,8955225.0,3094962.2,0.0,0.0,3102878.5,1761582.4,0.0,208382.17,20713.898,765924.75,8954444.0,781.0,0.01
2055-02-01,1779390.9,0.0,190933.77,2172005.8,2043365.5,2831174.5,0.0,0.0,9101.501,9025972.0,2509582.2,0.0,0.0,3092945.5,1665187.8,0.0,970730.3,21303.201,765973.6,9025723.0,249.0,0.0
2055-03-01,2082003.1,0.0,190933.77,2172968.2,2438229.0,3575501.0,0.0,0.0,9153.993,10468789.0,2361671.2,0.0,0.0,3164145.2,2057100.8,0.0,499606.56,25898.828,2325001.5,10433424.0,35365.0,0.34
2055-03-04,1988854.2,0.0,190933.77,2173139.2,2576535.5,3387621.2,0.0,0.0,9138.746,10326223.0,2343658.5,0.0,0.0,3156646.5,2064132.1,0.0,146295.94,26229.68,2550568.0,10287530.0,38693.0,0.38
2055-04-01,4410372.5,0.0,190933.77,2174761.8,1938783.4,2441595.2,0.0,0.0,9218.655,11165665.0,702603.25,0.0,0.0,3057458.0,1555228.5,0.0,3283001.5,22885.602,2547709.2,11168887.0,-3222.0,-0.03
2055-05-01,2899220.5,0.0,190933.77,2176143.5,2058631.6,2221714.0,0.0,0.0,9292.853,9555937.0,1009140.8,0.0,0.0,3018073.2,1662997.1,0.0,802382.9,19763.13,3050068.5,9562426.0,-6489.0,-0.07
2055-05-02,3027989.0,0.0,190933.77,2176191.0,2003438.6,2212116.2,0.0,0.0,9299.119,9619968.0,881391.9,0.0,0.0,3017542.2,1615816.8,0.0,1161025.5,19743.715,2932049.5,9627570.0,-7602.0,-0.08
2055-06-01,3858714.0,0.0,190933.77,2177593.8,1680741.4,2071186.4,0.0,0.0,9301.07,9988470.0,357714.88,0.0,0.0,2987520.5,1302382.0,0.0,2397727.2,15005.368,2931393.5,9991744.0,-3274.0,-0.03
2055-07-01,3809441.2,0.0,190933.77,2178786.2,1637934.5,2004724.5,0.0,0.0,8911.088,9830731.0,446585.9,0.0,0.0,2973372.5,1259616.9,0.0,2220624.5,14065.582,2922763.2,9837029.0,-6298.0,-0.06
2055-07-02,4198266.0,0.0,190933.77,2178828.0,1638065.2,1994507.0,0.0,0.0,8897.706,10209498.0,447533.44,0.0,0.0,2972541.0,1259877.4,0.0,2138564.5,14016.987,3383324.8,10215858.0,-6360.0,-0.06
2055-08-01,3633403.2,0.0,190933.77,2180047.5,1720593.4,1913214.1,0.0,0.0,8967.253,9647159.0,650102.7,0.0,0.0,2961267.8,1331078.4,0.0,1305754.8,13660.946,3385897.2,9647762.0,-603.0,-0.01
2055-09-01,3201808.2,0.0,190933.77,2180813.5,1662859.8,1907336.5,0.0,0.0,8918.04,9152670.0,321751.97,0.0,0.0,2957348.2,1277343.9,0.0,1570047.6,13756.175,3023788.8,9164036.0,-11366.0,-0.12
2055-10-01,2783949.2,0.0,190933.77,2181982.0,1643645.0,1926839.5,0.0,0.0,8863.892,8736214.0,412330.75,0.0,0.0,2955987.5,1264132.5,0.0,1611063.6,13873.243,2485259.2,8742647.0,-6433.0,-0.07
2055-10-02,2609027.5,0.0,190933.77,2182016.2,1643173.2,2075171.5,0.0,0.0,8887.685,8709210.0,1085440.9,0.0,0.0,2955722.5,1265388.6,0.0,1565744.8,13860.205,1827067.0,8713224.0,-4014.0,-0.05
2055-11-01,2147972.5,0.0,190933.77,2183050.5,1781027.4,2174801.2,0.0,0.0,8754.257,8486540.0,1508319.9,0.0,0.0,2959815.0,1403336.8,0.0,772045.9,14968.578,1827526.5,8486013.0,527.0,0.01
2055-12-01,1996178.5,0.0,190933.77,2183919.2,1873205.1,1972987.8,0.0,0.0,8746.413,8225970.5,1466081.2,0.0,0.0,3013388.0,1501090.8,0.0,395247.66,16585.977,1832443.9,8224837.5,1133.0,0.01
2055-12-02,2019456.2,0.0,190933.77,2183947.2,1874890.4,2234152.8,0.0,0.0,8743.921,8512124.0,1724396.0,0.0,0.0,3015398.5,1482438.6,0.0,574116.9,16617.607,1709035.4,8522003.0,-9879.0,-0.12
2056-01-01,1830056.8,0.0,190933.77,2184644.0,1928367.6,2003302.9,0.0,0.0,8320.128,8145625.0,1402863.1,0.0,0.0,3066642.8,1555317.6,0.0,392079.53,19126.703,1707201.9,8143231.5,2393.5,0.03
2056-02-01,1647547.2,0.0,190933.77,2185360.8,1944732.4,2090796.6,0.0,0.0,208580.98,8267951.5,2188178.2,0.0,0.0,3056505.5,1571346.0,0.0,257237.11,20587.764,1162639.1,8256494.0,11457.5,0.14
2056-03-01,1849130.4,0.0,190933.77,2185914.8,2195518.0,2340821.2,0.0,0.0,233102.72,8995421.0,2432667.0,0.0,0.0,3076737.8,1727075.8,0.0,60629.234,22423.252,1674085.0,8993618.0,1803.0,0.02
2056-03-03,2113149.2,0.0,190933.77,2185946.0,2084012.8,2101198.5,0.0,0.0,232834.38,8908074.0,1897763.4,0.0,0.0,3086381.2,1679499.5,0.0,73009.695,22787.168,2148113.0,8907554.0,520.0,0.01
2056-04-01,1768624.0,0.0,190933.77,2186586.2,4986473.5,10376432.0,0.0,0.0,234486.06,19743536.0,12022533.0,0.0,0.0,3072530.8,2439092.5,0.0,27464.082,23178.242,2149739.2,19734538.0,8998.0,0.05
2056-05-01,3401948.2,0.0,190933.77,2186882.5,2008884.8,2340951.0,0.0,0.0,234034.81,10363635.0,1179074.0,0.0,0.0,3042837.8,1628223.1,0.0,1971450.0,26209.113,2499122.0,10346916.0,16719.0,0.16
2056-05-02,3348379.8,0.0,190933.77,2186894.2,2008502.4,2346305.2,0.0,0.0,233285.42,10314301.0,1191692.4,0.0,0.0,3038920.5,1631029.5,0.0,1628039.8,26213.326,2775048.2,10290944.0,23357.0,0.23
2056-06-01,3977765.2,0.0,190933.77,2187505.0,1623957.5,1850605.1,0.0,0.0,222731.61,10053499.0,348337.8,0.0,0.0,2981057.2,1245406.6,0.0,2701756.5,20257.322,2761782.5,10058598.0,-5099.0,-0.05
2056-07-01,3513205.5,0.0,190933.77,2188319.2,1566637.6,1714384.8,0.0,0.0,221255.78,9394737.0,293508.25,0.0,0.0,2954299.5,1188686.9,0.0,1857288.6,17266.043,3089676.8,9400726.0,-5989.0,-0.06
2056-07-02,3701836.8,0.0,190933.77,2188348.2,1570923.1,1704605.9,0.0,0.0,221822.92,9578471.0,401578.25,0.0,0.0,2953694.8,1193019.1,0.0,1792244.2,17264.457,3224948.2,9582749.0,-4278.0,-0.04
2056-08-01,3758958.5,0.0,190933.77,2189121.0,1504506.4,1628136.8,0.0,0.0,220958.58,9492615.0,355171.25,0.0,0.0,2937310.0,1123751.0,0.0,1843210.4,15900.88,3223296.8,9498640.0,-6025.0,-0.06
2056-09-01,2733492.2,0.0,190933.77,2189945.5,1546696.4,1689857.6,0.0,0.0,219028.64,8569954.0,417866.16,0.0,0.0,2931879.0,1168978.0,0.0,1447693.9,16074.321,2594317.8,8576809.0,-6855.0,-0.08
2056-10-01,2319023.2,0.0,190933.77,2190732.5,1599390.2,1715648.1,0.0,0.0,218435.88,8234164.0,509862.16,0.0,0.0,2935244.2,1218698.5,0.0,1296086.1,17089.95,2265642.2,8242623.0,-8459.0,-0.1
2056-10-02,2294566.5,0.0,190933.77,2190755.8,1587925.6,1805909.9,0.0,0.0,217255.97,8287347.5,1088056.1,0.0,0.0,2935266.5,1206185.1,0.0,1402704.9,17047.984,1643593.2,8292854.0,-5506.5,-0.07
2056-11-01,1842114.2,0.0,190933.77,2191455.8,1678333.2,2062906.0,0.0,0.0,217979.48,8183722.5,1531136.0,0.0,0.0,2938192.0,1300973.6,0.0,747678.6,18163.328,1645621.8,8181765.0,1957.5,0.02
2056-12-01,1755928.6,0.0,190933.77,2192203.8,1788357.5,1883478.5,0.0,0.0,220748.33,8031650.5,1652693.1,0.0,0.0,2985237.0,1397648.9,0.0,484927.7,20052.256,1489904.4,8030463.5,1187.0,0.01
