year,month,day,d1,d2,d3,tmx,tmx2,tmx3,tmx4,tmn,tmn2,tmn3,tmn4,ppt,sr1,sr2,sr3,sr4
2003,8,6,0,0,0,35,31.94,27.85,23.4,14.44,14.01,9.82,9.12,0,-901,0,0,0.1
2003,8,7,0,0,0,38.33,35.27,31.18,26.73,17.22,16.79,12.6,11.9,0,-901,0,0,0.1
2003,8,8,0,0,0,39.44,36.38,32.29,27.84,17.78,17.35,13.16,12.46,0,-901,0,0,0
2003,8,9,0,0,0,40,36.94,32.85,28.4,20,19.57,15.38,14.68,0,-901,0,0,0
2003,8,10,0,0,0,40.56,37.5,33.41,28.96,20,19.57,15.38,14.68,0,-901,0,0,0
2003,8,11,0,0,0,38.89,35.83,31.74,27.29,20,19.57,15.38,14.68,0,-901,0,0,0.1
2003,8,12,0,0,0,41.11,38.05,33.96,29.51,20,19.57,15.38,14.68,0,-901,0,0,0.2
2003,8,13,0,0,0,39.44,36.38,32.29,27.84,18.33,17.9,13.71,13.01,0,-901,0,0,0.2
2003,8,14,0,0,0,41.67,38.61,34.52,30.07,20.56,20.13,15.94,15.24,0,-901,0,0,0.1
2003,8,15,0,0,0,38.89,35.83,31.74,27.29,21.67,21.24,17.05,16.35,0,-901,0,0,0.1
2003,8,16,0,0,0,38.33,35.27,31.18,26.73,20.56,20.13,15.94,15.24,0,-901,0,0,1.1
2003,8,17,0,0,0,40,36.94,32.85,28.4,20,19.57,15.38,14.68,0,-901,0,0,1.7
2003,8,18,0,0,0,38.89,35.83,31.74,27.29,20,19.57,15.38,14.68,0,-901,0,0,1.1
2003,8,19,0,0,0,37.78,34.72,30.63,26.18,18.89,18.46,14.27,13.57,0,-901,0,0,0.6
2003,8,20,0,0,0,36.11,33.05,28.96,24.51,20,19.57,15.38,14.68,0,-901,0,0,0.1
2003,8,21,0,0,0,33.33,30.27,26.18,21.73,19.44,19.01,14.82,14.12,0,-901,0,0,0.1
2003,8,22,0,0,0,32.78,29.72,25.63,21.18,17.22,16.79,12.6,11.9,0,-901,0,0,0.2
2003,8,23,0,0,0,36.67,33.61,29.52,25.07,15.56,15.13,10.94,10.24,0,-901,0,0,0.2
2003,8,24,0,0,0,40.56,37.5,33.41,28.96,19.44,19.01,14.82,14.12,0,-901,0,0,0
2003,8,25,0,0,0,37.78,34.72,30.63,26.18,20,19.57,15.38,14.68,0,-901,0,0,0.1
2003,8,26,0,0,0,37.78,34.72,30.63,26.18,21.67,21.24,17.05,16.35,0,-901,0,0,0.2
2003,8,27,0,0,0,36.67,33.61,29.52,25.07,20,19.57,15.38,14.68,0,-901,0,0,0.2
2003,8,28,0,0,0,37.22,34.16,30.07,25.62,20.56,20.13,15.94,15.24,0,-901,0,0,0.1
2003,8,29,0,0,0,36.67,33.61,29.52,25.07,17.78,17.35,13.16,12.46,0,-901,0,0,0.3
2003,8,30,0,0,0,35.56,32.5,28.41,23.96,17.78,17.35,13.16,12.46,0,-901,0,0,0.2
2003,8,31,0,0,0,36.67,33.61,29.52,25.07,18.89,18.46,14.27,13.57,0,-901,0,0,0
2003,9,1,0,0,0,37.22,33.84,29.32,24.41,18.89,18.63,12.91,11.53,0,-901,0,0,0.1
2003,9,2,0,0,0,38.33,34.95,30.43,25.52,18.89,18.63,12.91,11.53,0,-901,0,0,0.1
2003,9,3,0,0,0,36.67,33.29,28.77,23.86,19.44,19.18,13.46,12.08,0,-901,0,0,0.1
2003,9,4,0,0,0,40,36.62,32.1,27.19,19.44,19.18,13.46,12.08,0,-901,0,0,0.2
2003,9,5,0,0,0,39.44,36.06,31.54,26.63,22.78,22.52,16.8,15.42,0,-901,0,0,0.2
2003,9,6,0,0,0,37.22,33.84,29.32,24.41,20.56,20.3,14.58,13.2,0,-901,0,0,0.2
2003,9,7,0,0,0,35.56,32.18,27.66,22.75,17.78,17.52,11.8,10.42,0,-901,0,0,0.2
2003,9,8,0,0,0,33.33,29.95,25.43,20.52,15.56,15.3,9.58,8.2,0,-901,0,0,0.2
2003,9,9,0,0,0,30,26.62,22.1,17.19,14.44,14.18,8.46,7.08,0,-901,0,0,0.1
2003,9,10,0,0,0,29.44,26.06,21.54,16.63,14.44,14.18,8.46,7.08,0,-901,0,0,0
2003,9,11,0,0,0,31.11,27.73,23.21,18.3,14.44,14.18,8.46,7.08,0,-901,0,0,0
2003,9,12,0,0,0,35,31.62,27.1,22.19,15.56,15.3,9.58,8.2,0,-901,0,0,0
2003,9,13,0,0,0,34.44,31.06,26.54,21.63,15.56,15.3,9.58,8.2,0,-901,0,0,0
2003,9,14,0,0,0,36.67,33.29,28.77,23.86,16.67,16.41,10.69,9.31,0,-901,0,0,0
2003,9,15,0,0,0,35.56,32.18,27.66,22.75,16.67,16.41,10.69,9.31,0,-901,0,0,0
2003,9,16,0,0,0,33.89,30.51,25.99,21.08,15,14.74,9.02,7.64,0,-901,0,0,0.1
2003,9,17,0,0,0,32.22,28.84,24.32,19.41,13.33,13.07,7.35,5.97,0,-901,0,0,0
2003,9,18,0,0,0,35.56,32.18,27.66,22.75,13.89,13.63,7.91,6.53,0,-901,0,0,0
2003,9,19,0,0,0,37.22,33.84,29.32,24.41,15,14.74,9.02,7.64,0,-901,0,0,0
2003,9,20,0,0,0,37.22,33.84,29.32,24.41,15,14.74,9.02,7.64,0,-901,0,0,0.1
2003,9,21,0,0,0,37.22,33.84,29.32,24.41,16.11,15.85,10.13,8.75,0,-901,0,0,0.1
2003,9,22,0,0,0,41.11,37.73,33.21,28.3,17.22,16.96,11.24,9.86,0,-901,0,0,0
2003,9,23,0,0,0,40.56,37.18,32.66,27.75,17.22,16.96,11.24,9.86,0,-901,0,0,0
2003,9,24,0,0,0,36.67,33.29,28.77,23.86,16.11,15.85,10.13,8.75,0,-901,0,0,0
2003,9,25,0,0,0,33.33,29.95,25.43,20.52,15,14.74,9.02,7.64,0,-901,0,0,0.1
2003,9,26,0,0,0,33.33,29.95,25.43,20.52,14.44,14.18,8.46,7.08,0,-901,0,0,0.1
2003,9,27,0,0,0,35.56,32.18,27.66,22.75,13.33,13.07,7.35,5.97,0,-901,0,0,0.1
2003,9,28,0,0,0,32.78,29.4,24.88,19.97,14.44,14.18,8.46,7.08,0,-901,0,0,0
2003,9,29,0,0,0,35.56,32.18,27.66,22.75,15.56,15.3,9.58,8.2,0,-901,0,0,0
2003,9,30,0,0,0,34.44,31.06,26.54,21.63,16.11,15.85,10.13,8.75,0,-901,0,-901,0
2003,10,1,0,0,0,30,26.42,21.63,16.41,16.67,15.98,9.15,8.6,0,-901,0,-901,0
2003,10,2,0,0,0,27.22,23.64,18.85,13.63,13.33,12.64,5.81,5.26,0,-901,0,-901,0
2003,10,3,0,0,0,29.44,25.86,21.07,15.85,14.44,13.75,6.92,6.37,0,-901,0,-901,0
2003,10,4,0,0,0,26.67,23.09,18.3,13.08,11.67,10.98,4.15,3.6,0,-901,0,-901,0
2003,10,5,0,0,0,29.44,25.86,21.07,15.85,12.22,11.53,4.7,4.15,0,-901,0,-901,0
2003,10,6,0,0,0,30.56,26.98,22.19,16.97,12.22,11.53,4.7,4.15,0,-901,0,-901,0
2003,10,7,0,0,0,30.56,26.98,22.19,16.97,12.78,12.09,5.26,4.71,0,-901,0,-901,0
2003,10,8,0,0,0,33.89,30.31,25.52,20.3,12.22,11.53,4.7,4.15,0,-901,0,-901,0.1
2003,10,9,0,0,0,31.67,28.09,23.3,18.08,15,14.31,7.48,6.93,0,-901,0,-901,0.2
2003,10,10,0,0,0,25.56,21.98,17.19,11.97,13.89,13.2,6.37,5.82,0,-901,0,-901,0.1
2003,10,11,0,0,0,26.67,23.09,18.3,13.08,13.89,13.2,6.37,5.82,0,-901,0,-901,0.1
2003,10,12,0,0,0,33.89,30.31,25.52,20.3,14.44,13.75,6.92,6.37,0,-901,0,-901,0.3
2003,10,13,0,0,0,37.78,34.2,29.41,24.19,14.44,13.75,6.92,6.37,0,-901,0,-901,0.4
2003,10,14,0,0,0,35,31.42,26.63,21.41,15,14.31,7.48,6.93,0,-901,0,-901,0.1
2003,10,15,0,0,0,30.56,26.98,22.19,16.97,11.11,10.42,3.59,3.04,0,-901,0,-901,0.1
2003,10,16,0,0,0,34.44,30.86,26.07,20.85,10.56,9.87,3.04,2.49,0,-901,0,-901,0.1
2003,10,17,0,0,0,31.67,28.09,23.3,18.08,12.78,12.09,5.26,4.71,0,-901,0,-901,0.1
2003,10,18,0,0,0,38.89,35.31,30.52,25.3,16.67,15.98,9.15,8.6,0,-901,0,-901,0.1
2003,10,19,0,0,0,38.33,34.75,29.96,24.74,16.11,15.42,8.59,8.04,0,-901,0,-901,0
2003,10,20,0,0,0,38.89,35.31,30.52,25.3,16.11,15.42,8.59,8.04,0,-901,0,-901,0.1
2003,10,21,0,0,0,40,36.42,31.63,26.41,17.22,16.53,9.7,9.15,0,-901,0,-901,0.1
2003,10,22,0,0,0,37.22,33.64,28.85,23.63,15.56,14.87,8.04,7.49,0,-901,0,-901,0.1
2003,10,23,0,0,0,37.22,33.64,28.85,23.63,15,14.31,7.48,6.93,0,-901,0,-901,0.2
2003,10,24,0,0,0,37.22,33.64,28.85,23.63,15.56,14.87,8.04,7.49,0,-901,0,-901,0.4
2003,10,25,0,0,0,37.22,33.64,28.85,23.63,13.33,12.64,5.81,5.26,0,-901,0,-901,0.4
2003,10,26,0,0,0,33.89,30.31,25.52,20.3,13.33,12.64,5.81,5.26,0,-901,0,-901,0.4
2003,10,27,0,0,0,33.33,29.75,24.96,19.74,13.33,12.64,5.81,5.26,0,-901,0,-901,0.2
2003,10,28,0,0,0,30.56,26.98,22.19,16.97,13.33,12.64,5.81,5.26,0,-901,0,-901,0
2003,10,29,0,0,0,26.67,23.09,18.3,13.08,11.67,10.98,4.15,3.6,0,-901,0,-901,0
2003,10,30,0,0,0,21.67,18.09,13.3,8.08,13.33,12.64,5.81,5.26,0,-901,0,-901,0
2003,10,31,0,0,0,17.78,14.2,9.41,4.19,7.78,7.09,0.26,-0.29,0,-901,0,-901,0.1
2003,11,1,0,0,0,16.67,13.01,8.11,2.78,10,9.67,2.73,1.19,0.1,-901,0,-901,0.5
2003,11,2,0,0,0,17.78,14.12,9.22,3.89,4.44,4.11,-2.83,-4.37,0,-901,0,-901,0.4
2003,11,3,0,0,0,18.89,15.23,10.33,5,7.78,7.45,0.51,-1.03,0.02,-901,0,-901,0.3
2003,11,4,0,0,0,17.78,14.12,9.22,3.89,5,4.67,-2.27,-3.81,0.01,-901,0,-901,0.2
2003,11,5,0,0,0,20,16.34,11.44,6.11,3.89,3.56,-3.38,-4.92,0,-901,0,-901,0.1
2003,11,6,0,0,0,22.78,19.12,14.22,8.89,7.22,6.89,-0.05,-1.59,0,-901,0,-901,0.1
2003,11,7,0,0,0,23.33,19.67,14.77,9.44,7.22,6.89,-0.05,-1.59,0,-901,0,-901,0.1
2003,11,8,0,0,0,25,21.34,16.44,11.11,7.78,7.45,0.51,-1.03,0,-901,0,-901,0.1
2003,11,9,0,0,0,20,16.34,11.44,6.11,8.89,8.56,1.62,0.08,0,-901,0,-901,0.2
2003,11,10,0,0,0,23.33,19.67,14.77,9.44,8.89,8.56,1.62,0.08,0,-901,0,-901,0.2
2003,11,11,0,0,0,22.78,19.12,14.22,8.89,9.44,9.11,2.17,0.63,0,-901,0,-901,0.1
2003,11,12,0,0,0,23.33,19.67,14.77,9.44,11.67,11.34,4.4,2.86,0.85,-901,0,-901,11
2003,11,13,0,0,0,18.89,15.23,10.33,5,6.11,5.78,-1.16,-2.7,0.06,-901,0,-901,0.2
2003,11,14,0,0,0,19.44,15.78,10.88,5.55,5.56,5.23,-1.71,-3.25,0,-901,0,-901,0.1
2003,11,15,0,0,0,17.22,13.56,8.66,3.33,7.78,7.45,0.51,-1.03,0,-901,0,-901,0.1
2003,11,16,0,0,0,17.78,14.12,9.22,3.89,7.78,7.45,0.51,-1.03,0.6,-901,0,-901,3.2
2003,11,17,0,0,0,15.56,11.9,7,1.67,6.67,6.34,-0.6,-2.14,0,-901,0,-901,1.4
2003,11,18,0,0,0,18.33,14.67,9.77,4.44,6.11,5.78,-1.16,-2.7,0,-901,0,-901,1.6
2003,11,19,0,0,0,28.89,25.23,20.33,15,7.78,7.45,0.51,-1.03,0,-901,0,-901,1.4
2003,11,20,0,0,0,23.89,20.23,15.33,10,7.22,6.89,-0.05,-1.59,0,-901,0,-901,1.2
2003,11,21,0,0,0,25,21.34,16.44,11.11,8.33,8,1.06,-0.48,0,-901,0,-901,1.2
2003,11,22,0,0,0,17.78,14.12,9.22,3.89,6.11,5.78,-1.16,-2.7,0,-901,0,-901,0.7
2003,11,23,0,0,0,20,16.34,11.44,6.11,1.11,0.78,-6.16,-7.7,0,-901,0,-901,0.4
2003,11,24,0,0,0,17.78,14.12,9.22,3.89,2.22,1.89,-5.05,-6.59,0,-901,0,-901,0.4
2003,11,25,0,0,0,18.33,14.67,9.77,4.44,4.44,4.11,-2.83,-4.37,0,-901,0,-901,0.3
2003,11,26,0,0,0,17.22,13.56,8.66,3.33,5,4.67,-2.27,-3.81,0,-901,0,-901,0.3
2003,11,27,0,0,0,21.67,18.01,13.11,7.78,7.22,6.89,-0.05,-1.59,0,-901,0,-901,0.3
2003,11,28,0,0,0,22.22,18.56,13.66,8.33,5,4.67,-2.27,-3.81,0,-901,0,-901,0.3
2003,11,29,0,0,0,25,21.34,16.44,11.11,7.22,6.89,-0.05,-1.59,0,-901,0,-901,0.3
2003,11,30,0,0,0,25.56,21.9,17,11.67,5,4.67,-2.27,-3.81,0,-901,0,-901,0.3
2003,12,1,0,0,0,22.22,18.64,13.86,8.66,5,5.03,-2.14,-3.76,0,-901,0,-901,0.3
2003,12,2,0,0,0,23.33,19.75,14.97,9.77,2.22,2.25,-4.92,-6.54,0,-901,0,-901,0.3
2003,12,3,0,0,0,26.67,23.09,18.31,13.11,5.56,5.59,-1.58,-3.2,0,-901,0,-901,0.3
2003,12,4,0,0,0,25.56,21.98,17.2,12,6.67,6.7,-0.47,-2.09,0,-901,0,-901,0.2
2003,12,5,0,0,0,26.11,22.53,17.75,12.55,7.22,7.25,0.08,-1.54,0,-901,0,-901,0.2
2003,12,6,0,0,0,21.11,17.53,12.75,7.55,6.11,6.14,-1.03,-2.65,0,-901,0,-901,0.2
2003,12,7,0,0,0,22.78,19.2,14.42,9.22,11.67,11.7,4.53,2.91,0.04,-901,0,-901,0.2
2003,12,8,0,0,0,20,16.42,11.64,6.44,7.22,7.25,0.08,-1.54,0.01,-901,0,-901,0.2
2003,12,9,0,0,0,22.22,18.64,13.86,8.66,2.78,2.81,-4.36,-5.98,0,-901,0,-901,0.2
2003,12,10,0,0,0,16.11,12.53,7.75,2.55,4.44,4.47,-2.7,-4.32,0,-901,0,-901,0.2
2003,12,11,0,0,0,16.67,13.09,8.31,3.11,7.78,7.81,0.64,-0.98,0.04,-901,0,-901,0.9
2003,12,12,0,0,0,14.44,10.86,6.08,0.88,3.33,3.36,-3.81,-5.43,0.05,-901,0,-901,0.5
2003,12,13,0,0,0,17.22,13.64,8.86,3.66,2.78,2.81,-4.36,-5.98,0,-901,0,-901,0.4
2003,12,14,0,0,0,13.89,10.31,5.53,0.33,2.22,2.25,-4.92,-6.54,0,-901,0,-901,0.7
2003,12,15,0,0,0,18.33,14.75,9.97,4.77,2.22,2.25,-4.92,-6.54,0.03,-901,0,-901,0.5
2003,12,16,0,0,0,19.44,15.86,11.08,5.88,0,0.03,-7.14,-8.76,0,-901,0,-901,0.3
2003,12,17,0,0,0,21.67,18.09,13.31,8.11,1.67,1.7,-5.47,-7.09,0,-901,0,-901,0.3
2003,12,18,0,0,0,26.11,22.53,17.75,12.55,5,5.03,-2.14,-3.76,0,-901,0,-901,0.3
2003,12,19,0,0,0,25.56,21.98,17.2,12,6.67,6.7,-0.47,-2.09,0,-901,0,-901,0.3
2003,12,20,0,0,0,17.78,14.2,9.42,4.22,7.22,7.25,0.08,-1.54,0,-901,0,-901,0.3
2003,12,21,0,0,0,17.78,14.2,9.42,4.22,5,5.03,-2.14,-3.76,0,-901,0,-901,0.3
2003,12,22,0,0,0,21.11,17.53,12.75,7.55,5,5.03,-2.14,-3.76,0,-901,0,-901,0.3
2003,12,23,0,0,0,16.67,13.09,8.31,3.11,6.67,6.7,-0.47,-2.09,0.02,-901,0,-901,0.3
2003,12,24,0,0,0,16.11,12.53,7.75,2.55,6.11,6.14,-1.03,-2.65,0.05,-901,0,-901,0.3
2003,12,25,0,0,0,17.22,13.64,8.86,3.66,11.11,11.14,3.97,2.35,0.13,-901,0,-901,33
2003,12,26,0,0,0,17.22,13.64,8.86,3.66,1.67,1.7,-5.47,-7.09,0.79,-901,0,-901,28
2003,12,27,0,0,0,13.89,10.31,5.53,0.33,-0.56,-0.53,-7.7,-9.32,0,-901,0,-901,0.2
2003,12,28,0,0,0,16.11,12.53,7.75,2.55,-1.11,-1.08,-8.25,-9.87,0,-901,0,-901,0.1
2003,12,29,0,0,0,16.11,12.53,7.75,2.55,1.67,1.7,-5.47,-7.09,0,-901,0,-901,0
2003,12,30,0,0,0,17.22,13.64,8.86,3.66,1.67,1.7,-5.47,-7.09,0,-901,0,-901,0
2003,12,31,0,0,0,17.78,14.2,9.42,4.22,2.22,2.25,-4.92,-6.54,0,-901,0,-901,0
2004,1,1,0,0,0,16.11,12.36,7.34,1.87,2.78,2.62,-4.68,-5.61,0,-901,0,-901,0
2004,1,2,0,0,0,11.67,7.92,2.9,-2.57,5.56,5.4,-1.9,-2.83,0.1,-901,0,-901,6.7
2004,1,3,0,0,0,15,11.25,6.23,0.76,5.56,5.4,-1.9,-2.83,0.23,-901,0,-901,0.1
2004,1,4,0,0,0,15,11.25,6.23,0.76,0,-0.16,-7.46,-8.39,0,-901,0,-901,0
2004,1,5,0,0,0,17.22,13.47,8.45,2.98,1.11,0.95,-6.35,-7.28,0,-901,0,-901,0
2004,1,6,0,0,0,17.78,14.03,9.01,3.54,1.11,0.95,-6.35,-7.28,0,-901,0,-901,0
2004,1,7,0,0,0,20.56,16.81,11.79,6.32,5,4.84,-2.46,-3.39,0,-901,0,-901,0
2004,1,8,0,0,0,20.56,16.81,11.79,6.32,4.44,4.28,-3.02,-3.95,0,-901,0,-901,0
2004,1,9,0,0,0,23.89,20.14,15.12,9.65,6.67,6.51,-0.79,-1.72,0,-901,0,-901,0
2004,1,10,0,0,0,26.11,22.36,17.34,11.87,5.56,5.4,-1.9,-2.83,0,-901,0,-901,0
2004,1,11,0,0,0,27.22,23.47,18.45,12.98,5.56,5.4,-1.9,-2.83,0,-901,0,-901,0
2004,1,12,0,0,0,25,21.25,16.23,10.76,6.11,5.95,-1.35,-2.28,0,-901,0,-901,0
2004,1,13,0,0,0,22.78,19.03,14.01,8.54,6.67,6.51,-0.79,-1.72,0,-901,0,-901,0
2004,1,14,0,0,0,25.56,21.81,16.79,11.32,7.22,7.06,-0.24,-1.17,0,-901,0,-901,0
2004,1,15,0,0,0,23.33,19.58,14.56,9.09,6.67,6.51,-0.79,-1.72,0,-901,0,-901,0
2004,1,16,0,0,0,18.89,15.14,10.12,4.65,3.89,3.73,-3.57,-4.5,0,-901,0,-901,0
2004,1,17,0,0,0,22.22,18.47,13.45,7.98,5,4.84,-2.46,-3.39,0,-901,0,-901,0
2004,1,18,0,0,0,17.78,14.03,9.01,3.54,3.33,3.17,-4.13,-5.06,0,-901,0,-901,0
2004,1,19,0,0,0,18.33,14.58,9.56,4.09,4.44,4.28,-3.02,-3.95,0,-901,0,-901,0
2004,1,20,0,0,0,19.44,15.69,10.67,5.2,5,4.84,-2.46,-3.39,0,-901,0,-901,0
2004,1,21,0,0,0,18.89,15.14,10.12,4.65,6.11,5.95,-1.35,-2.28,0.02,-901,0,-901,0
2004,1,22,0,0,0,21.11,17.36,12.34,6.87,7.78,7.62,0.32,-0.61,0,-901,0,-901,0
2004,1,23,0,0,0,22.22,18.47,13.45,7.98,4.44,4.28,-3.02,-3.95,0,-901,0,-901,0
2004,1,24,0,0,0,21.67,17.92,12.9,7.43,3.89,3.73,-3.57,-4.5,0,-901,0,-901,0.1
2004,1,25,0,0,0,17.78,14.03,9.01,3.54,7.78,7.62,0.32,-0.61,0.04,-901,0,-901,0.2
2004,1,26,0,0,0,16.67,12.92,7.9,2.43,5.56,5.4,-1.9,-2.83,0,-901,0,-901,0.2
2004,1,27,0,0,0,17.22,13.47,8.45,2.98,3.89,3.73,-3.57,-4.5,0,-901,0,-901,0.1
2004,1,28,0,0,0,20,16.25,11.23,5.76,6.67,6.51,-0.79,-1.72,0,-901,0,-901,0
2004,1,29,0,0,0,21.11,17.36,12.34,6.87,4.44,4.28,-3.02,-3.95,0,-901,0,-901,0
2004,1,30,0,0,0,19.44,15.69,10.67,5.2,5,4.84,-2.46,-3.39,0,-901,0,-901,0
2004,1,31,0,0,0,17.22,13.47,8.45,2.98,10,9.84,2.54,1.61,0,-901,0,-901,0.1
2004,2,1,0,0,0,18.33,14.57,9.54,4.07,2.78,1.53,-5.54,-7.6,0,-901,0,-901,0.2
2004,2,2,0,0,0,17.78,14.02,8.99,3.52,3.89,2.64,-4.43,-6.49,0,-901,0,-901,5.5
2004,2,3,0,0,0,13.33,9.57,4.54,-0.93,5.56,4.31,-2.76,-4.82,0.44,-901,0,-901,14
2004,2,4,0,0,0,17.22,13.46,8.43,2.96,5,3.75,-3.32,-5.38,0.01,-901,0,-901,1.6
2004,2,5,0,0,0,18.33,14.57,9.54,4.07,2.22,0.97,-6.1,-8.16,0,-901,0,-901,0.3
2004,2,6,0,0,0,20.56,16.8,11.77,6.3,2.22,0.97,-6.1,-8.16,0,-901,0,-901,0.5
2004,2,7,0,0,0,21.67,17.91,12.88,7.41,3.89,2.64,-4.43,-6.49,0,-901,0,-901,0.8
2004,2,8,0,0,0,20,16.24,11.21,5.74,2.22,0.97,-6.1,-8.16,0,-901,0,-901,1
2004,2,9,0,0,0,20,16.24,11.21,5.74,1.67,0.42,-6.65,-8.71,0,-901,0,-901,1
2004,2,10,0,0,0,19.44,15.68,10.65,5.18,2.78,1.53,-5.54,-7.6,0,-901,0,-901,0.9
2004,2,11,0,0,0,22.78,19.02,13.99,8.52,1.67,0.42,-6.65,-8.71,0,-901,0,-901,0.9
2004,2,12,0,0,0,22.78,19.02,13.99,8.52,3.33,2.08,-4.99,-7.05,0,-901,0,-901,0.8
2004,2,13,0,0,0,18.33,14.57,9.54,4.07,0.56,-0.69,-7.76,-9.82,0,-901,0,-901,0.8
2004,2,14,0,0,0,18.33,14.57,9.54,4.07,2.78,1.53,-5.54,-7.6,0,-901,0,-901,0.7
2004,2,15,0,0,0,17.78,14.02,8.99,3.52,2.78,1.53,-5.54,-7.6,0,-901,0,-901,0.8
2004,2,16,0,0,0,22.22,18.46,13.43,7.96,7.22,5.97,-1.1,-3.16,0,-901,0,-901,0.9
2004,2,17,0,0,0,22.78,19.02,13.99,8.52,9.44,8.19,1.12,-0.94,0,-901,0,-901,1.3
2004,2,18,0,0,0,26.67,22.91,17.88,12.41,7.78,6.53,-0.54,-2.6,0.01,-901,0,-901,8
2004,2,19,0,0,0,15.56,11.8,6.77,1.3,5,3.75,-3.32,-5.38,0.43,-901,0,-901,6.8
2004,2,20,0,0,0,13.33,9.57,4.54,-0.93,9.44,8.19,1.12,-0.94,0.08,-901,0,-901,11
2004,2,21,0,0,0,11.11,7.35,2.32,-3.15,6.67,5.42,-1.65,-3.71,0.8,-901,0,-901,17
2004,2,22,0,0,0,15,11.24,6.21,0.74,8.33,7.08,0.01,-2.05,0.54,-901,0,-901,43
2004,2,23,0,0,0,12.22,8.46,3.43,-2.04,6.11,4.86,-2.21,-4.27,0.6,-901,0,-901,76
2004,2,24,0,0,0,14.44,10.68,5.65,0.18,8.33,7.08,0.01,-2.05,0,-901,0,-901,6.2
2004,2,25,0,0,0,16.67,12.91,7.88,2.41,6.11,4.86,-2.21,-4.27,0,-901,0,-901,3.3
2004,2,26,0,0,0,15,11.24,6.21,0.74,8.89,7.64,0.57,-1.49,1.2,-901,0,-901,188
2004,2,27,0,0,0,13.89,10.13,5.1,-0.37,7.22,5.97,-1.1,-3.16,0.01,-901,0,-901,53
2004,2,28,0,0,0,16.11,12.35,7.32,1.85,2.78,1.53,-5.54,-7.6,0.17,-901,0,-901,3.1
2004,2,29,0,0,0,16.11,12.35,7.32,1.85,2.78,1.53,-5.54,-7.6,0,-901,0,-901,0.8
2004,3,1,0,0,0,12.78,9.28,4.61,-0.49,7.22,5.49,-0.97,-3.13,0,-901,0,-901,13
2004,3,2,0,0,0,15,11.5,6.83,1.73,5.56,3.83,-2.63,-4.79,0.79,-901,0,-901,89
2004,3,3,0,0,0,13.89,10.39,5.72,0.62,5.56,3.83,-2.63,-4.79,0.01,-901,0,-901,13
2004,3,4,0,0,0,18.89,15.39,10.72,5.62,6.67,4.94,-1.52,-3.68,0,-901,0,-901,5.3
2004,3,5,0,0,0,19.44,15.94,11.27,6.17,10,8.27,1.81,-0.35,0,-901,0,-901,3.6
2004,3,6,0,0,0,25,21.5,16.83,11.73,7.22,5.49,-0.97,-3.13,0,-901,0,-901,1.4
2004,3,7,0,0,0,30.56,27.06,22.39,17.29,10,8.27,1.81,-0.35,0,-901,0,-901,1.5
2004,3,8,0,0,0,31.11,27.61,22.94,17.84,10.56,8.83,2.37,0.21,0,-901,0,-901,1.3
2004,3,9,0,0,0,31.11,27.61,22.94,17.84,12.22,10.49,4.03,1.87,0,-901,0,-901,3.9
2004,3,10,0,0,0,31.11,27.61,22.94,17.84,12.22,10.49,4.03,1.87,0,-901,0,-901,2.4
2004,3,11,0,0,0,30.56,27.06,22.39,17.29,12.78,11.05,4.59,2.43,0,-901,0,-901,0.9
2004,3,12,0,0,0,30.56,27.06,22.39,17.29,10,8.27,1.81,-0.35,0,-901,0,-901,1
2004,3,13,0,0,0,26.11,22.61,17.94,12.84,12.22,10.49,4.03,1.87,0,-901,0,-901,1.7
2004,3,14,0,0,0,28.89,25.39,20.72,15.62,9.44,7.71,1.25,-0.91,0,-901,0,-901,1.3
2004,3,15,0,0,0,28.89,25.39,20.72,15.62,8.89,7.16,0.7,-1.46,0,-901,0,-901,1.1
2004,3,16,0,0,0,32.22,28.72,24.05,18.95,11.67,9.94,3.48,1.32,0,-901,0,-901,0.8
2004,3,17,0,0,0,32.78,29.28,24.61,19.51,12.22,10.49,4.03,1.87,0,-901,0,-901,0.6
2004,3,18,0,0,0,31.11,27.61,22.94,17.84,11.11,9.38,2.92,0.76,0,-901,0,-901,0.4
2004,3,19,0,0,0,28.89,25.39,20.72,15.62,9.44,7.71,1.25,-0.91,0,-901,0,-901,0.4
2004,3,20,0,0,0,34.44,30.94,26.27,21.17,10.56,8.83,2.37,0.21,0,-901,0,-901,0.5
2004,3,21,0,0,0,29.44,25.94,21.27,16.17,10,8.27,1.81,-0.35,0,-901,0,-901,0.9
2004,3,22,0,0,0,32.22,28.72,24.05,18.95,12.22,10.49,4.03,1.87,0,-901,0,-901,0.7
2004,3,23,0,0,0,32.22,28.72,24.05,18.95,11.67,9.94,3.48,1.32,0,-901,0,-901,0.4
2004,3,24,0,0,0,20.56,17.06,12.39,7.29,11.11,9.38,2.92,0.76,0,-901,0,-901,0.2
2004,3,25,0,0,0,22.78,19.28,14.61,9.51,12.78,11.05,4.59,2.43,0,-901,0,-901,0.3
2004,3,26,0,0,0,21.11,17.61,12.94,7.84,12.22,10.49,4.03,1.87,0,-901,0,-901,0.2
2004,3,27,0,0,0,26.11,22.61,17.94,12.84,7.78,6.05,-0.41,-2.57,0,-901,0,-901,0.8
2004,3,28,0,0,0,26.11,22.61,17.94,12.84,10,8.27,1.81,-0.35,0,-901,0,-901,1.2
